,Title,Society,Locality,Region,Country,Total Price,Price per Sqft,latitude,longitude,No of Rooms,Residence Type,Seller Name,Description,Site URL
47,"1 BHK House for Sale in Moula Ali Hill, Secunderabad, Moula Ali Road Hyderabad",,Moula Ali Hill,Hyderabad,IN,₹30 Lac,"₹5,455 per sqft",17.4680594,78.5574885,1.0,SingleFamilyResidence,MOHAMMED WAHEED,"1 BHK, Residential House is available for Sale in Moula Ali Hill, Hyderabad for 30.0 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Residential-House-FOR-Sale-Moula-Ali-Hill-in-Hyderabad&id=4d423832393430363039
48,1 BHK Apartment for Sale in Bachupally Hyderabad,Nebula Aavaas,Bachupally,Hyderabad,IN,₹50 Lac,"₹8,237 per sqft",17.524121,78.355737,1.0,Apartment,Janardhan Rao,"Top Floor with Balcony, Offering a host of smart amenities and facilities for all ages, Aavaas is the dream you can come home to.",https://www.magicbricks.com/propertyDetails/1-BHK-607-Sq-ft-Multistorey-Apartment-FOR-Sale-Bachupally-in-Hyderabad&id=4d423830393831373439
49,"1 BHK Apartment for Sale in Miyapur, NH 9 Hyderabad",Vijaya Sai Seva Residency,Miyapur,Hyderabad,IN,₹40.5 Lac,"₹5,580 per sqft",17.506183,78.3547879,1.0,Apartment,Rahul Pol,"1 BHK, Multistorey Apartment is available for Sale in Miyapur, Hyderabad for 40.51 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-726-Sq-ft-Multistorey-Apartment-FOR-Sale-Miyapur-in-Hyderabad&id=4d423832393338303935
50,1 BHK Apartment for Sale in Rajendranagar Mandal Hyderabad,Provident Kenworth,Rajendranagar Mandal,Hyderabad,IN,₹52 Lac,"₹8,469 per sqft",17.308096,78.39665,1.0,Apartment,Dr Puja,This is a new west facing 1 BHK property. The property size is 614 sq ft. It is a multistorey apartment building and has a very good location.,https://www.magicbricks.com/propertyDetails/1-BHK-614-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajendra-Nagar-in-Hyderabad&id=4d423534343437363931
51,"1 BHK Apartment for Sale in Apurupa Colony, Suraram Hyderabad",,Apurupa Colony,Hyderabad,IN,₹26 Lac,"₹4,643 per sqft",17.530351638793945,78.44651794433594,1.0,Apartment,tukai sarkar,"1 BHK, Multistorey Apartment is available for Sale in Apurupa Colony, Hyderabad for 26.0 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-560-Sq-ft-Multistorey-Apartment-FOR-Sale-Apurupa-Colony-in-Hyderabad&id=4d423832393934393831
52,1 BHK House for Sale in Gautham Nagar Hyderabad,,,Hyderabad,IN,₹17.8 Lac,"₹3,296 per sqft",,,1.0,SingleFamilyResidence,kamlesh,"1 BHK, Residential House is available for Sale in , Hyderabad for 17.80 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-60-Sq-yrd-Residential-House-FOR-Sale-in-Hyderabad&id=4d423637373939303635
53,1 BHK House for Sale in Lalitha Nagar-Nagole Hyderabad,,,Hyderabad,IN,₹44.4 Lac,"₹3,289 per sqft",,,1.0,SingleFamilyResidence,Govind,"1 BHK, Residential House is available for Sale in , Hyderabad for 44.40 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-150-Sq-yrd-Residential-House-FOR-Sale-in-Hyderabad&id=4d423637373938383135
54,1 BHK House for Sale in Hyderabad,,,Hyderabad,IN,₹21.4 Lac,"₹3,292 per sqft",,,1.0,SingleFamilyResidence,Sanchit,"1 BHK, Residential House is available for Sale in , Hyderabad for 21.40 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Residential-House-FOR-Sale-in-Hyderabad&id=4d423637383034353639
55,"1 BHK House for Sale in Moosapet, NH 9 Hyderabad",,Moosapet,Hyderabad,IN,₹1.25 Cr,,17.4686450650242,78.4268484528144,1.0,SingleFamilyResidence,Jarnav,"1 BHK, Residential House is available for Sale in Moosapet, Hyderabad for 1.2 Crore(s)",https://www.magicbricks.com/propertyDetails/1-BHK-50-Sq-yrd-Residential-House-FOR-Sale-Moosapet-in-Hyderabad&id=4d423636303338383133
56,"1 BHK Apartment for Sale in Bongloor, Outer Ring Road Hyderabad",Sri Sri Gruhanirman Aero City,Bongloor,Hyderabad,IN,₹31 Lac,"₹4,429 per sqft",17.228407,78.568767,1.0,Apartment,A MURALI KRIHNA,"1 BHK, Multistorey Apartment is available for Sale in Bongloor, Hyderabad for 31.0 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Sale-Bongloor-in-Hyderabad&id=4d423832383531323035
57,1 BHK Apartment for Sale in Upperpally Hyderabad,Provident Kenworth,,Hyderabad,IN,₹55 Lac,,17.308096,78.39665,1.0,Apartment,Uday Singh,"1 BHK, Multistorey Apartment is available for Sale in Upperpally, Hyderabad for 55.0 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-633-Sq-ft-Multistorey-Apartment-FOR-Sale-Upperpally-in-Hyderabad&id=4d423632353830313437
58,"1 BHK Apartment for Sale in Hema Nagar, Secunderabad Hyderabad",,Hema Nagar,Hyderabad,IN,₹26 Lac,"₹4,000 per sqft",17.418590545654297,78.56785583496094,1.0,Apartment,Srikar,"Vastu Compliant, Well Maintained, 2 Wheeler Parking available",https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Hema-Nagar-in-Hyderabad&id=4d423832363733373137
59,1 BHK Apartment for Sale in Humayun Nagar Hyderabad,Amulya Enclave,Humayun Nagar,Hyderabad,IN,₹35 Lac,"₹5,385 per sqft",17.39381,78.43963,1.0,Apartment,Imran Syed,"Multistory apartment is available for sale. It has a carpet area of 520 sq-ft, it is a good location. Please contact for more details.",https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Humayun-Nagar-in-Hyderabad&id=4d423738383034313331
60,1 BHK Apartment for Sale in Rajendranagar Mandal Hyderabad,Provident Kenworth,Rajendranagar Mandal,Hyderabad,IN,₹58 Lac,"₹9,898 per sqft",17.308096,78.39665,1.0,Apartment,Santosh ,"1 BHK, Multistorey Apartment is available for Sale in Rajendranagar Mandal, Hyderabad for 58.0 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-586-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajendra-Nagar-in-Hyderabad&id=4d423832333737323435
61,1 BHK Apartment for Sale in Rajendranagar Mandal Hyderabad,Provident Kenworth,Rajendranagar Mandal,Hyderabad,IN,₹58 Lac,"₹9,898 per sqft",17.308096,78.39665,1.0,Apartment,K santosh Rajkumar,Multistorey apartment is available for sale. It is a good location property. Please contact for more details.,https://www.magicbricks.com/propertyDetails/1-BHK-586-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajendra-Nagar-in-Hyderabad&id=4d423832333734373139
62,1 BHK Apartment for Sale in Beeramguda Main Road Hyderabad,,Beeramguda Main Road,Hyderabad,IN,₹26.5 Lac,"₹4,274 per sqft",17.43891143798828,78.43623352050781,1.0,Apartment,R HARI BABU,"1 BHK, Multistorey Apartment is available for Sale in Beeramguda Main Road, Hyderabad for 26.50 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-620-Sq-ft-Multistorey-Apartment-FOR-Sale-Beeramguda-Main-Road-in-Hyderabad&id=4d423639323634313335
63,1 BHK House for Sale in Dharani Nagar Allwyn colony Kukatpally Hyderabad,,,Hyderabad,IN,₹1.05 Cr,"₹10,500 per sqft",,,1.0,SingleFamilyResidence,s.n.reddy,"1 BHK, Residential House is available for Sale in , Hyderabad for 1.5 Crore(s)",https://www.magicbricks.com/propertyDetails/1-BHK-1000-Sq-ft-Residential-House-FOR-Sale-in-Hyderabad&id=4d423832393233373239
64,1 BHK Apartment for Sale in Vivek Nagar Kukatpally Hyderabad,,Vivek Nagar Kukatpally,Hyderabad,IN,₹4.79 Cr,"₹6,283 per sqft",17.481603,78.41385499,1.0,Apartment,MagicBricks User,Urgent Building for Sale in Vivek Nagar Kukatpally,https://www.magicbricks.com/propertyDetails/1-BHK-7624-Sq-ft-Multistorey-Apartment-FOR-Sale-Vivek-Nagar-Kukatpally-in-Hyderabad&id=4d423735383339313735
65,1 BHK House for Sale in Pragathi Nagar Moosapet Hyderabad,,Pragathi Nagar Moosapet,Hyderabad,IN,₹1.70 Cr,,17.472993850708008,78.42446899414062,1.0,SingleFamilyResidence,PABBATHI MAHENDER REDDY,A residential house is available for sale. It is a good location property. Please contact for more details.,https://www.magicbricks.com/propertyDetails/1-BHK-1800-Sq-ft-Residential-House-FOR-Sale-Pragathi-Nagar-Moosapet-in-Hyderabad&id=4d423630313539323031
66,1 BHK House for Sale in Aditya Nagar Hafeezpet Hyderabad,,Aditya Nagar,Hyderabad,IN,₹2 Cr,"₹1,25,000 per sqft",17.4805970890596,78.3658011790408,1.0,SingleFamilyResidence,Abdus Salam,"1 BHK, Residential House is available for Sale in Aditya Nagar Hafeezpet, Hyderabad for 2.0 Crore(s)",https://www.magicbricks.com/propertyDetails/1-BHK-160-Sq-ft-Residential-House-FOR-Sale-Aditya-Nagar-in-Hyderabad&id=4d423639393630313437
67,1 BHK House for Sale in Rail Vihar Hyderabad,,,Hyderabad,IN,₹1.55 Cr,"₹15,241 per sqft",17.483844757080078,78.3138656616211,1.0,SingleFamilyResidence,Indira Iyer,"A residential house is available for sale.lts a northeast facing corner house. It is a good location near lingampalli station, 1.5 km from Santa Maria International School, close to temples, parks snd super markets. Please contact for more details.",https://www.magicbricks.com/propertyDetails/1-BHK-113-Sq-yrd-Residential-House-FOR-Sale-Rail-Vihar-in-Hyderabad&id=4d423738373631363535
68,1 BHK House for Sale in Saikrishna Colony Budwel Hyderabad,,Saikrishna Colony Budwel,Hyderabad,IN,₹1.70 Cr,,17.33366584777832,78.40393829345703,1.0,SingleFamilyResidence,Priyanka,A residential house is available for sale. It is a good location. Please contact for more details.,https://www.magicbricks.com/propertyDetails/1-BHK-194-Sq-yrd-Residential-House-FOR-Sale-Saikrishna-Colony-Budwel-in-Hyderabad&id=4d423739343138353439
69,"1 BHK Apartment for Sale in Miyapur, NH 9 Hyderabad",Nebula Aavaas,Miyapur,Hyderabad,IN,₹45 Lac,"₹7,414 per sqft",17.524121,78.355737,1.0,Apartment,Srinivas,"1 BHK, Multistorey Apartment is available for Sale in Miyapur, Hyderabad for 45.0 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-607-Sq-ft-Multistorey-Apartment-FOR-Sale-Miyapur-in-Hyderabad&id=4d423832383235373133
70,1 BHK House for Sale in Jaipuri Colony Hyderabad,,,Hyderabad,IN,₹45 Lac,,17.3771896454958,78.5707336711473,1.0,SingleFamilyResidence,Krishna Kumar,"1 BHK, Residential House is available for Sale in Jaipuri Colony, Hyderabad for 45.0 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-75-Sq-ft-Residential-House-FOR-Sale-Jaipuri-Colony-in-Hyderabad&id=4d423832383330353735
71,"1 BHK Apartment for Sale in Malakpet, NH 9 Hyderabad",Shakuntala Towers,Malakpet,Hyderabad,IN,₹33 Lac,,17.442877,78.4748469,1.0,Apartment,gakhileshwar,A well ventilated and fully furnished ready to move 1BHK with good floring and well renovated decor. Good for a residence or investment. All amenities nearby.,https://www.magicbricks.com/propertyDetails/1-BHK-525-Sq-ft-Multistorey-Apartment-FOR-Sale-Malakpet-in-Hyderabad&id=4d423832383638343833
72,1 BHK House for Sale in Jawahar Nagar Sainikpuri Hyderabad,,Jawahar Nagar Sainikpuri,Hyderabad,IN,₹32 Lac,"₹4,444 per sqft",17.5096581036105,78.5636376655191,1.0,SingleFamilyResidence,BEAST MONK,"1 BHK, Residential House is available for Sale in Jawahar Nagar Sainikpuri, Hyderabad for 32.0 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-80-Sq-yrd-Residential-House-FOR-Sale-Jawahar-Nagar-Sainikpuri-in-Hyderabad&id=4d423736363630323135
73,1 BHK House for Sale in Gowlipura Hyderabad,,Gowlipura,Hyderabad,IN,₹30 Lac,"₹11,111 per sqft",17.3486889,78.482258,1.0,SingleFamilyResidence,Ramlal Srivastav,"1 BHK, Residential House is available for Sale in Gowlipura, Hyderabad for 30.0 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-270-Sq-ft-Residential-House-FOR-Sale-Gowlipura-in-Hyderabad&id=4d423830383831343337
74,1 BHK House for Sale in Alwal Hyderabad,,Alwal,Hyderabad,IN,₹1.50 Cr,"₹30,000 per sqft",17.498712,78.4966309,1.0,SingleFamilyResidence,M Satyanarayan,200 Sq yds property with a small house. Property tax is being paid regularly and got a power connection. GHMC permission is easily gettable for new house construction,https://www.magicbricks.com/propertyDetails/1-BHK-500-Sq-ft-Residential-House-FOR-Sale-Alwal-in-Hyderabad&id=4d423638393530373433
75,1 BHK Apartment for Sale in Aditya Nagar Hafeezpet Hyderabad,,Aditya Nagar,Hyderabad,IN,₹30 Lac,"₹4,800 per sqft",17.4805970890596,78.3658011790408,1.0,Apartment,MPrabhakaraRao,"1 BHK, Multistorey Apartment is available for Sale in Aditya Nagar Hafeezpet, Hyderabad for 30.0 Lac(s)",https://www.magicbricks.com/propertyDetails/1-BHK-625-Sq-ft-Multistorey-Apartment-FOR-Sale-Aditya-Nagar-in-Hyderabad&id=4d423832383730373831
76,"1 BHK Apartment for Sale in Kukatpally, NH 9 Hyderabad",Sumashaila Vaddepally Enclave,Kukatpally,Hyderabad,IN,₹38 Lac,"₹6,540 per sqft",17.49711,78.419679,1.0,Apartment,jayaprakash reddy v,Multistorey apartment is available for sale. It is a good location property. Please contact for more details.,https://www.magicbricks.com/propertyDetails/1-BHK-581-Sq-ft-Multistorey-Apartment-FOR-Sale-Kukatpally-in-Hyderabad&id=4d423634343139363139
77,1 BHK House for Sale in Subhash Nagar Jeedimetla Hyderabad,,Subhash Nagar Jeedimetla,Hyderabad,IN,₹1.30 Cr,"₹7,409 per sqft",17.511357334665,78.4592455540101,1.0,SingleFamilyResidence,MagicBricks User,"1 BHK, Residential House is available for Sale in Subhash Nagar Jeedimetla, Hyderabad for 1.3 Crore(s)",https://www.magicbricks.com/propertyDetails/1-BHK-163-Sq-m-Residential-House-FOR-Sale-Subhash-Nagar-Jeedimetla-in-Hyderabad&id=4d423831383630353735
78,"1 BHK House for Sale in Adarsh nagar,mekangudaroad,gajularamaram,hyderabad Hyderabad",,,Hyderabad,IN,₹1.25 Cr,"₹13,617 per sqft",,,1.0,SingleFamilyResidence,venkatreddy,"1 BHK, Residential House is available for Sale in , Hyderabad for 1.2 Crore(s)",https://www.magicbricks.com/propertyDetails/1-BHK-102-Sq-yrd-Residential-House-FOR-Sale-in-Hyderabad&id=4d423737383132353337
79,1 BHK House for Sale in Ram Nagar Hyderabad,,Ram Nagar,Hyderabad,IN,₹26 Lac,"₹5,778 per sqft",17.4117124,78.5089016,1.0,SingleFamilyResidence,lokesh,Im sale my independent rekulu house 50 square yards fully drinking tap water facility no bore unfurnished rooms facing north east side registered property only two wheeler parking,https://www.magicbricks.com/propertyDetails/1-BHK-450-Sq-ft-Residential-House-FOR-Sale-Ram-nagar-in-Hyderabad&id=4d423832313431323439
80,1 BHK Apartment for Sale in sai Sravani Nilayam Hyderabad,,,Hyderabad,IN,₹20 Lac,"₹2,857 per sqft",,,1.0,Apartment,venkat,very peaceful residential colony and very near to main road. easy transport. it is an urgent sale and negotiable.,https://www.magicbricks.com/propertyDetails/1-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423631373335363131
81,1 BHK Apartment for Sale in Rajendranagar Mandal Hyderabad,Provident Kenworth,Rajendranagar Mandal,Hyderabad,IN,₹49 Lac,"₹7,853 per sqft",17.308096,78.39665,1.0,Apartment,farmaan,"A well-maintained 1 BHK multistorey apartment with a built-up area of 624 sq. ft. is available for sale in Rajendra Nagar, Hyderabad. Ideal for individuals or small families seeking a compact and modern living space, this property offers convenience and a well-developed neighbourhood.Property SpecificationsThe apartment includes 1 bedroom, 1 bathroom, and 1 balcony. It is situated on a suitable floor of the building, ensuring ample natural light and ventilation. The unit is unfurnished, allowing for personalised interior design. Parking facilities are available for residents.FacilitiesThe property offers reliable water supply, power backup, lift facility, and security services. Basic maintenance support ensures a well-maintained and secure living environment.LocalitySituated in Rajendra Nagar, Hyderabad, the apartment enjoys excellent connectivity to schools, hospitals, shopping centres, and commercial hubs. The area is well-developed and accessible, making it ideal for individuals or small families seeking a balanced and convenient lifestyle.",https://www.magicbricks.com/propertyDetails/1-BHK-624-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajendra-Nagar-in-Hyderabad&id=4d423830383135333933
82,1 BHK Apartment for Sale in Beeramguda Ramachandrapuram Hyderabad,,Beeramguda,Hyderabad,IN,₹21 Lac,"₹3,000 per sqft",17.357219696044922,78.37869262695312,1.0,Apartment,athur Sayed Usman,"Discover a practical and move-in-ready one-bedroom residence nestled in the fast-growing suburb of Beeramguda, Hyderabad. This apartment offers an excellent entry-point for first-time buyers or small families seeking a well-positioned home in a burgeoning residential zone.Property SpecificationsThe unit covers approximately 700 sq. ft of built-up area, providing a comfortable one-bedroom layout with space for the living and dining areas. The home comes unfurnished, allowing flexibility to customise interiors, furnishings and style to your preference. With a compact yet functional floor size, the apartment is suitable for relaxed living without compromise.FacilitiesSituated in a multi-storey residential development, the property benefits from the essential infrastructure of the locality, including reliable water and electricity supply. Prospective buyers are encouraged to confirm details such as parking allocation, power-backup, lift access and society amenities, but the size and setup align with practical and affordable living.LocalityBeeramguda has emerged as a promising residential suburb on Hyderabads western fringesupported by its connectivity to key hubs, improving infrastructure and growing local amenities. The area is recognised for offering value and accessibility, making it ideal for buyers seeking convenience and future growth potential.This 1-BHK apartment in Beeramguda offers a neat and purposeful living space in a well-connected settingmaking it a sound choice for comfortable home ownership in Hyderabads evolving real-estate landscape.",https://www.magicbricks.com/propertyDetails/1-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Sale-Beeramguda-in-Hyderabad&id=4d423830343535313537
